dates 	IGWDAll 	IGUSDAll 	IGGBPAll 	IGEURAll 	IGShortUSDAll 	IGShortGBPAll 	IGShortEURAll 	HYWDAll 	HYUSDAll 	HYEURAll
10-Jul-2015 	-0.001000 	-0.001740 	0.000440 	0.000110 	-0.000570 	0.000260 	0.000240 	-0.002560 	-0.003100 	0.001110
17-Jul-2015 	0.000730 	-0.000520 	0.003570 	0.003470 	0.000190 	0.001380 	0.001600 	0.001450 	-0.001410 	0.008290
24-Jul-2015 	-0.001620 	-0.002980 	0.001020 	0.000600 	-0.000390 	0.000670 	0.000640 	-0.009830 	-0.012820 	-0.002640
31-Jul-2015 	-0.001160 	-0.001470 	-0.001270 	-0.000270 	-0.000080 	-0.000180 	0.000130 	-0.000660 	0.001190 	-0.002590
07-Aug-2015 	-0.001080 	-0.001770 	-0.001590 	0.000480 	-0.000210 	-0.000260 	0.000280 	-0.007170 	-0.007930 	-0.003710
14-Aug-2015 	-0.001930 	-0.002430 	-0.003690 	-0.000770 	-0.000680 	-0.000730 	0.000000 	-0.003900 	-0.005390 	0.000250
21-Aug-2015 	-0.003420 	-0.003330 	-0.007000 	-0.002800 	-0.000660 	-0.002120 	-0.000790 	-0.013470 	-0.013630 	-0.007530
28-Aug-2015 	0.000260 	0.000650 	-0.002380 	0.000190 	-0.000510 	-0.000820 	0.000070 	0.006200 	0.007200 	0.004180
04-Sep-2015 	0.000260 	0.001090 	-0.001810 	-0.001200 	0.000530 	-0.000760 	-0.000190 	-0.001640 	0.000190 	-0.003050
11-Sep-2015 	0.000410 	0.000970 	0.001710 	-0.001300 	-0.000010 	0.000590 	-0.000360 	0.002550 	0.005190 	-0.000360
18-Sep-2015 	0.000350 	0.001090 	-0.000930 	-0.001500 	0.000430 	-0.000080 	-0.000400 	-0.005310 	-0.008190 	-0.001490
25-Sep-2015 	-0.003330 	-0.003180 	-0.003530 	-0.004970 	-0.000970 	-0.003030 	-0.002220 	-0.014720 	-0.013830 	-0.014150
02-Oct-2015 	-0.005840 	-0.006670 	-0.006860 	-0.004660 	-0.001990 	-0.003840 	-0.002370 	-0.018370 	-0.025700 	-0.008540
09-Oct-2015 	0.005560 	0.006140 	0.005460 	0.005850 	0.001560 	0.002330 	0.002660 	0.027150 	0.031270 	0.016200
16-Oct-2015 	0.000260 	0.000320 	0.001150 	-0.000170 	0.000590 	0.000530 	0.000190 	-0.000430 	-0.002390 	0.001270
23-Oct-2015 	0.003210 	0.004120 	0.001410 	0.002130 	0.001430 	0.000750 	0.001050 	0.007410 	0.008800 	0.004240
30-Oct-2015 	0.001030 	0.000680 	0.001030 	0.001920 	0.000880 	0.000720 	0.001030 	0.004200 	0.002540 	0.005840
06-Nov-2015 	0.003240 	0.003410 	0.004710 	0.002730 	0.001500 	0.001950 	0.001320 	0.007370 	0.004530 	0.008610
13-Nov-2015 	-0.001130 	-0.001520 	0.001240 	-0.001080 	0.000140 	0.000370 	-0.000480 	-0.013250 	-0.016420 	-0.005420
20-Nov-2015 	0.000810 	0.000630 	0.004160 	0.000520 	0.000440 	0.001520 	0.000570 	-0.000850 	-0.005740 	0.002540
27-Nov-2015 	-0.000240 	-0.000620 	0.000670 	0.000340 	-0.000050 	0.000720 	0.000220 	-0.003530 	-0.003060 	-0.003240
04-Dec-2015 	0.000510 	0.000040 	0.001510 	0.001710 	0.000080 	0.001200 	0.000730 	-0.000420 	0.001240 	0.002470
11-Dec-2015 	-0.004580 	-0.005930 	-0.002620 	-0.002800 	-0.001450 	-0.001290 	-0.001380 	-0.025140 	-0.029450 	-0.016220
18-Dec-2015 	-0.001600 	-0.002090 	-0.001280 	-0.000600 	-0.001120 	-0.000170 	0.000030 	-0.004520 	-0.006290 	-0.001100
24-Dec-2015 	0.000870 	0.000800 	0.000830 	0.001510 	0.000140 	0.000590 	0.001000 	0.005340 	0.007510 	0.001850
31-Dec-2015 	0.000290 	0.000420 	0.001700 	-0.000270 	0.000220 	0.000570 	-0.000270 	0.002690 	0.004710 	-0.005040
08-Jan-2016 	0.002660 	0.004810 	-0.002540 	-0.001490 	0.002130 	-0.000550 	-0.000670 	0.013780 	0.013940 	0.011880
15-Jan-2016 	-0.007740 	-0.009310 	-0.007810 	-0.005910 	-0.003230 	-0.002930 	-0.002690 	-0.026250 	-0.030570 	-0.014710
22-Jan-2016 	-0.003620 	-0.004600 	-0.007480 	-0.000680 	-0.002320 	-0.003520 	-0.000380 	0.000240 	0.000860 	-0.000270
29-Jan-2016 	-0.002240 	-0.003860 	-0.004170 	0.002260 	-0.000970 	-0.000510 	0.001200 	0.004750 	0.004930 	0.006650
05-Feb-2016 	-0.003800 	-0.004380 	-0.008140 	-0.002350 	-0.001580 	-0.002000 	-0.000800 	-0.010310 	-0.014830 	-0.005930
12-Feb-2016 	-0.007760 	-0.008380 	-0.016520 	-0.006110 	-0.003190 	-0.005620 	-0.002660 	-0.021200 	-0.022700 	-0.020830
19-Feb-2016 	0.002950 	0.003730 	0.001930 	0.002260 	0.001300 	0.001020 	0.001120 	0.013040 	0.014620 	0.008120
26-Feb-2016 	0.002740 	0.003650 	0.001380 	0.001270 	0.001160 	0.000730 	0.000690 	0.011550 	0.015760 	0.001460
04-Mar-2016 	0.007380 	0.008910 	0.009820 	0.004740 	0.003500 	0.003600 	0.002400 	0.030150 	0.035830 	0.015820
11-Mar-2016 	0.008100 	0.008430 	0.013490 	0.008080 	0.002760 	0.005150 	0.004210 	0.015450 	0.015120 	0.021120
18-Mar-2016 	0.004970 	0.006400 	0.006680 	0.002080 	0.002590 	0.002400 	0.001090 	0.004170 	0.005160 	0.000580
24-Mar-2016 	0.002170 	0.002460 	0.002580 	0.001250 	0.001280 	0.001000 	0.000580 	-0.003740 	-0.006400 	0.001960
01-Apr-2016 	0.001280 	0.001240 	0.001440 	0.001390 	0.001120 	0.000870 	0.000920 	0.000210 	-0.001920 	0.002090
08-Apr-2016 	0.000280 	0.000020 	0.002210 	0.000420 	0.000590 	0.001240 	0.000320 	0.000140 	0.001060 	0.000110
15-Apr-2016 	0.003260 	0.004530 	0.002070 	0.000860 	0.001460 	0.001100 	0.000650 	0.015710 	0.017130 	0.009770
22-Apr-2016 	0.006460 	0.007690 	0.007010 	0.004850 	0.001860 	0.002590 	0.002220 	0.014670 	0.016850 	0.011640
29-Apr-2016 	0.001890 	0.002050 	0.004640 	0.000620 	0.001000 	0.001360 	0.000430 	0.003790 	0.004580 	-0.000160
06-May-2016 	-0.002090 	-0.002720 	-0.000830 	-0.001960 	-0.000050 	-0.000210 	-0.000770 	-0.009650 	-0.011110 	-0.008030
13-May-2016 	-0.001140 	-0.000740 	-0.003290 	-0.002180 	-0.000020 	-0.000070 	-0.000630 	0.002590 	0.002840 	-0.002700
20-May-2016 	0.000100 	0.000170 	0.000060 	-0.000140 	0.000240 	0.000740 	0.000230 	0.006120 	0.008380 	0.002740
27-May-2016 	0.001560 	0.001680 	0.003370 	0.001390 	0.000850 	0.001020 	0.000850 	0.005780 	0.007170 	0.004920
03-Jun-2016 	-0.000620 	-0.001000 	0.000550 	0.000410 	0.000110 	0.001320 	0.000330 	-0.002020 	-0.004570 	0.002310
10-Jun-2016 	0.000650 	0.000260 	0.002940 	0.001290 	0.000380 	0.001420 	0.000960 	0.005230 	0.005680 	0.003730
17-Jun-2016 	-0.003540 	-0.003820 	-0.007870 	-0.003040 	-0.000940 	-0.002300 	-0.001720 	-0.008920 	-0.009160 	-0.011930
24-Jun-2016 	-0.001740 	-0.000200 	-0.014170 	-0.003800 	0.000140 	-0.005660 	-0.002310 	-0.001620 	-0.000920 	-0.008680
01-Jul-2016 	0.002440 	0.001830 	0.006290 	0.004390 	0.000390 	0.001440 	0.002570 	0.007530 	0.007220 	0.009580
08-Jul-2016 	0.002320 	0.003180 	0.003530 	0.000570 	0.001010 	0.000730 	-0.000110 	0.004330 	0.007000 	-0.002550
15-Jul-2016 	0.007100 	0.006570 	0.018420 	0.008270 	0.002040 	0.006560 	0.003450 	0.018570 	0.020420 	0.013880
22-Jul-2016 	0.002050 	0.001660 	0.003100 	0.003710 	0.000790 	0.002450 	0.001440 	0.002380 	0.001860 	0.004410
29-Jul-2016 	-0.001630 	-0.002610 	0.001110 	-0.000400 	-0.000020 	0.001160 	0.000100 	-0.005740 	-0.008730 	0.000330
05-Aug-2016 	0.001840 	0.000750 	0.015640 	0.001820 	0.000530 	0.004800 	0.000910 	0.008230 	0.009490 	0.004390
12-Aug-2016 	0.002510 	0.003250 	0.001680 	0.001390 	0.001040 	0.000490 	0.000640 	0.006280 	0.006390 	0.004970
19-Aug-2016 	0.002480 	0.003510 	-0.001970 	0.000870 	0.001350 	-0.000340 	0.000630 	0.006860 	0.007660 	0.003310
26-Aug-2016 	0.001380 	0.001870 	-0.000440 	0.000410 	0.000540 	0.000260 	0.000260 	0.004220 	0.005180 	0.002610
02-Sep-2016 	-0.000100 	-0.000530 	0.001410 	0.000830 	0.000070 	0.000570 	0.000280 	0.000020 	-0.000790 	0.003850
09-Sep-2016 	-0.000350 	-0.001040 	0.000150 	0.000930 	-0.000340 	0.000320 	0.000220 	0.001570 	0.001050 	0.000210
16-Sep-2016 	-0.001800 	-0.001580 	-0.002310 	-0.002770 	-0.000550 	-0.000550 	-0.001050 	-0.006840 	-0.006580 	-0.008910
23-Sep-2016 	0.001500 	0.002270 	0.000940 	-0.000180 	0.000250 	0.000670 	0.000100 	0.006130 	0.006220 	0.003270
30-Sep-2016 	-0.000620 	-0.000590 	0.001530 	-0.001500 	-0.000360 	0.000310 	-0.000940 	0.001910 	0.003390 	-0.002690
07-Oct-2016 	0.002450 	0.003780 	-0.006330 	0.001540 	0.000890 	-0.000540 	0.000810 	0.008230 	0.009390 	0.005250
14-Oct-2016 	0.001030 	0.001470 	-0.000570 	0.000380 	0.000450 	-0.000110 	0.000200 	0.001880 	0.001800 	0.002760
21-Oct-2016 	0.001340 	0.001430 	0.002850 	0.001160 	0.000490 	0.000760 	0.000780 	0.003450 	0.004020 	0.005440
28-Oct-2016 	-0.000700 	-0.001450 	-0.000690 	0.000880 	-0.000520 	0.000260 	0.000510 	-0.001170 	-0.002470 	0.002300
04-Nov-2016 	-0.002090 	-0.002840 	-0.000520 	-0.001130 	-0.000340 	-0.000220 	-0.000370 	-0.011230 	-0.014570 	-0.004990
11-Nov-2016 	0.002850 	0.004520 	-0.000640 	-0.000710 	0.000550 	0.000390 	-0.000500 	0.008390 	0.011720 	0.000030
18-Nov-2016 	-0.001360 	0.000120 	-0.001180 	-0.006060 	-0.000500 	-0.000240 	-0.002100 	0.001880 	0.005210 	-0.007020
25-Nov-2016 	0.000110 	0.000310 	-0.001820 	-0.000140 	-0.000400 	-0.000460 	-0.000160 	0.005300 	0.007280 	0.001500
02-Dec-2016 	0.001200 	0.002160 	-0.000130 	-0.000910 	0.000440 	0.000440 	-0.000440 	0.002760 	0.002720 	0.002050
09-Dec-2016 	0.002380 	0.002280 	0.003440 	0.002600 	0.000660 	0.001270 	0.000950 	0.013090 	0.014780 	0.008430
16-Dec-2016 	0.001900 	0.002610 	0.002280 	0.000410 	0.000220 	0.000930 	0.000340 	0.004310 	0.004160 	0.005380
23-Dec-2016 	0.001120 	0.001630 	0.001800 	-0.000120 	0.000360 	0.000840 	0.000230 	0.001620 	0.001850 	0.001170
30-Dec-2016 	0.000280 	0.000230 	0.001230 	0.000520 	0.000500 	0.000520 	0.000280 	-0.001310 	-0.001670 	0.000700
06-Jan-2017 	-0.004070 	-0.005990 	-0.003360 	-0.000540 	-0.000950 	-0.001020 	-0.000030 	-0.009160 	-0.011300 	-0.008500
13-Jan-2017 	-0.000310 	-0.000430 	-0.000030 	-0.000510 	0.000280 	0.000380 	-0.000180 	-0.000070 	-0.000490 	0.000240
20-Jan-2017 	0.000430 	0.000170 	-0.000190 	0.001440 	0.000180 	0.000200 	0.001110 	0.001660 	0.000380 	0.004050
27-Jan-2017 	0.001020 	0.001250 	0.000210 	0.000730 	0.000500 	0.000800 	0.000750 	0.004230 	0.004630 	0.002830
03-Feb-2017 	-0.000240 	-0.000210 	-0.001430 	-0.000680 	0.000700 	-0.000070 	-0.000130 	0.002690 	0.003190 	-0.001680
10-Feb-2017 	-0.000320 	-0.000160 	-0.000950 	-0.001050 	0.000320 	0.000500 	-0.000380 	-0.000640 	-0.001530 	-0.000990
17-Feb-2017 	0.001600 	0.001960 	0.000780 	0.000860 	0.000940 	0.000360 	0.000500 	0.002120 	0.002320 	0.002570
24-Feb-2017 	0.000060 	0.000520 	0.000870 	-0.001300 	0.000330 	0.000080 	-0.000710 	0.000460 	0.000840 	-0.001810
03-Mar-2017 	0.003400 	0.003930 	0.002520 	0.002690 	0.001950 	0.001250 	0.001240 	0.009330 	0.010790 	0.007340
10-Mar-2017 	-0.001050 	-0.002190 	0.000450 	0.001420 	-0.000650 	0.000290 	0.000640 	-0.006670 	-0.009350 	-0.000710
17-Mar-2017 	-0.000090 	-0.000280 	-0.000130 	0.000250 	0.000130 	0.000490 	0.000230 	-0.000980 	-0.001330 	-0.000180
24-Mar-2017 	-0.000150 	-0.000530 	-0.000170 	0.000890 	0.000100 	0.000220 	0.000470 	-0.003730 	-0.006180 	0.001000
31-Mar-2017 	0.000390 	0.000340 	-0.000670 	0.000730 	0.000270 	0.000040 	0.000390 	0.005750 	0.008640 	-0.000050
07-Apr-2017 	0.000200 	0.000290 	-0.000420 	-0.000390 	0.000460 	0.000230 	-0.000120 	0.001820 	0.001960 	-0.001190
13-Apr-2017 	-0.000620 	-0.000550 	-0.000070 	-0.000790 	0.000040 	0.000140 	-0.000250 	-0.004630 	-0.006210 	-0.000550
21-Apr-2017 	0.000190 	-0.000180 	-0.000430 	0.001160 	0.000170 	0.000310 	0.000810 	0.002150 	0.001450 	0.004020
28-Apr-2017 	0.002850 	0.002150 	0.004140 	0.005120 	0.000740 	0.001890 	0.002470 	0.007750 	0.008200 	0.008610
05-May-2017 	0.002120 	0.001700 	0.004650 	0.003100 	0.000740 	0.001990 	0.001570 	0.001900 	0.000590 	0.006580
12-May-2017 	0.001990 	0.002340 	0.002770 	0.001700 	0.000840 	0.001150 	0.001030 	0.002010 	0.002240 	0.002240
19-May-2017 	-0.000330 	0.000140 	-0.000340 	-0.001580 	0.000160 	0.000170 	-0.000540 	-0.002080 	-0.000420 	-0.001680
26-May-2017 	0.000450 	0.000440 	0.001550 	0.000260 	0.000480 	0.000560 	0.000320 	0.002950 	0.003290 	0.001950
02-Jun-2017 	-0.000200 	-0.000390 	0.001380 	0.000170 	0.000190 	0.000480 	0.000190 	-0.000090 	-0.000320 	0.001230
09-Jun-2017 	0.000500 	0.000590 	0.000340 	0.000200 	0.000350 	0.000540 	0.000030 	0.000100 	0.000390 	0.001020
16-Jun-2017 	0.001190 	0.001040 	0.002120 	0.001590 	0.000370 	0.000920 	0.000980 	-0.000310 	-0.001120 	0.003940
23-Jun-2017 	0.000640 	0.000290 	0.001600 	0.001410 	0.000220 	0.001030 	0.000950 	-0.002950 	-0.003900 	0.000720
30-Jun-2017 	0.002310 	0.002770 	0.000570 	0.001660 	0.000640 	0.000830 	0.001110 	0.006120 	0.007230 	0.003720
07-Jul-2017 	0.001630 	0.001900 	0.000570 	0.001600 	0.000590 	0.000710 	0.000740 	-0.000350 	-0.000340 	-0.000810
14-Jul-2017 	0.001210 	0.001170 	0.000350 	0.001760 	0.000820 	0.000440 	0.000890 	0.003030 	0.002590 	0.002790
21-Jul-2017 	0.001250 	0.001370 	0.000600 	0.001330 	0.000510 	0.000410 	0.000680 	0.002120 	0.002880 	0.002340
28-Jul-2017 	0.001220 	0.001460 	0.001830 	0.000660 	0.000490 	0.000870 	0.000340 	0.002950 	0.003450 	0.003410
04-Aug-2017 	0.000120 	-0.000470 	0.001500 	0.001000 	0.000230 	0.000790 	0.000560 	0.000740 	-0.000530 	0.002880
11-Aug-2017 	-0.004240 	-0.005430 	-0.003090 	-0.002690 	-0.001250 	-0.001240 	-0.001060 	-0.009030 	-0.011220 	-0.006060
18-Aug-2017 	0.001120 	0.001220 	0.000760 	0.001220 	0.000350 	0.000430 	0.000760 	0.001490 	0.000520 	0.002520
25-Aug-2017 	-0.000090 	0.000350 	-0.000660 	-0.001100 	0.000330 	-0.000710 	-0.000450 	0.002080 	0.002690 	-0.000850
01-Sep-2017 	-0.000280 	-0.000190 	0.000460 	-0.001000 	0.000340 	0.000650 	-0.000490 	0.002850 	0.003290 	0.000570
08-Sep-2017 	-0.001520 	-0.002130 	-0.000650 	-0.000570 	-0.000120 	-0.000600 	-0.000200 	-0.001650 	-0.003070 	0.000140
15-Sep-2017 	0.002860 	0.003580 	0.002580 	0.001760 	0.000480 	0.001670 	0.000760 	0.006610 	0.007220 	0.004420
22-Sep-2017 	0.002090 	0.002730 	0.001070 	0.001200 	0.000840 	0.000390 	0.000680 	0.003680 	0.004250 	0.002790
29-Sep-2017 	0.002350 	0.003530 	0.000530 	0.000240 	0.001200 	0.000470 	0.000240 	0.003170 	0.004370 	0.000630
06-Oct-2017 	0.001720 	0.002350 	0.000960 	0.000640 	0.000800 	0.000530 	0.000250 	0.002650 	0.002510 	0.001860
13-Oct-2017 	0.000240 	-0.000240 	0.000930 	0.001320 	0.000540 	0.000680 	0.000580 	-0.001350 	-0.002610 	0.001380
20-Oct-2017 	0.001680 	0.001860 	0.000090 	0.001560 	0.000300 	0.000320 	0.000730 	0.005400 	0.006230 	0.003350
27-Oct-2017 	0.001320 	0.001600 	0.000220 	0.001140 	0.000320 	0.000710 	0.000370 	-0.000310 	-0.000580 	0.000350
03-Nov-2017 	0.000090 	-0.001300 	0.002360 	0.003030 	0.000100 	0.001310 	0.001390 	-0.001050 	-0.001570 	0.004980
10-Nov-2017 	-0.001860 	-0.002630 	-0.001730 	-0.000810 	-0.000940 	-0.000190 	-0.000290 	-0.005040 	-0.006250 	-0.004840
17-Nov-2017 	-0.000610 	-0.000100 	-0.003440 	-0.001590 	-0.000080 	-0.000770 	-0.000510 	-0.000480 	-0.000060 	-0.003110
24-Nov-2017 	0.001470 	0.001950 	0.000190 	0.000940 	0.000490 	0.000560 	0.000710 	0.002710 	0.003420 	0.003150
01-Dec-2017 	0.001140 	0.001720 	-0.000020 	0.000230 	0.000560 	0.000070 	0.000110 	0.001100 	0.002070 	-0.001250
08-Dec-2017 	0.000750 	0.000810 	0.002270 	0.000360 	0.000210 	0.001120 	0.000260 	0.000640 	0.000850 	-0.002490
15-Dec-2017 	0.001230 	0.001670 	0.001980 	0.000260 	0.000440 	0.000600 	0.000320 	-0.000430 	-0.000460 	0.000420
22-Dec-2017 	0.001380 	0.001540 	0.001150 	0.001050 	0.000290 	0.000820 	0.000590 	0.003930 	0.004000 	0.004560
29-Dec-2017 	0.000410 	0.000520 	0.000730 	0.000330 	0.000220 	0.000290 	0.000170 	-0.000600 	-0.001000 	0.001620
05-Jan-2018 	-0.002130 	-0.003640 	0.000540 	0.000570 	-0.000440 	0.000410 	-0.000110 	0.007440 	0.008850 	0.003310
12-Jan-2018 	0.002240 	0.003080 	0.001920 	0.000700 	0.000410 	0.001250 	0.000370 	0.001540 	0.001240 	0.001420
19-Jan-2018 	0.000430 	-0.000010 	0.001980 	0.001080 	-0.000160 	0.000760 	0.000640 	0.001110 	0.001160 	0.000780
26-Jan-2018 	0.002160 	0.002360 	0.003010 	0.001790 	0.000440 	0.001430 	0.001210 	0.004100 	0.004190 	0.003600
02-Feb-2018 	0.001800 	0.002270 	-0.001310 	0.001620 	0.000610 	-0.000300 	0.001100 	-0.001210 	-0.002290 	-0.001610
09-Feb-2018 	-0.004530 	-0.005600 	-0.007130 	-0.002180 	-0.001500 	-0.002700 	-0.000950 	-0.013830 	-0.016450 	-0.007360
16-Feb-2018 	-0.000030 	0.000210 	-0.001880 	-0.000270 	-0.000730 	-0.000640 	0.000280 	0.007870 	0.011230 	0.000490
23-Feb-2018 	-0.001140 	-0.000970 	-0.003200 	-0.001560 	-0.000460 	-0.001080 	-0.000450 	-0.002600 	-0.002620 	-0.005200
02-Mar-2018 	-0.002220 	-0.003220 	-0.001030 	-0.000960 	-0.000840 	0.000560 	-0.000450 	-0.002080 	-0.003350 	0.000390
09-Mar-2018 	0.000120 	0.000040 	0.000900 	0.000390 	-0.000120 	0.001070 	0.000230 	0.003800 	0.004610 	0.003780
16-Mar-2018 	-0.002710 	-0.002570 	-0.003600 	-0.003700 	-0.001010 	-0.000990 	-0.001590 	-0.002990 	-0.003340 	-0.003270
23-Mar-2018 	-0.003680 	-0.004000 	-0.004300 	-0.003640 	-0.001180 	-0.001370 	-0.001630 	-0.005460 	-0.005330 	-0.005750
29-Mar-2018 	0.000010 	0.000310 	-0.000780 	-0.000010 	-0.000090 	0.000150 	0.000170 	-0.001280 	-0.001950 	0.000110
06-Apr-2018 	0.001470 	0.001990 	0.000920 	0.000870 	0.001190 	0.000520 	0.000550 	0.003520 	0.003700 	0.001920
13-Apr-2018 	0.002060 	0.002280 	0.002620 	0.001680 	0.001030 	0.001230 	0.000760 	0.007630 	0.010920 	0.006260
20-Apr-2018 	0.000210 	-0.000380 	0.002630 	0.000790 	0.000650 	0.000830 	0.000560 	0.002310 	0.003130 	0.001710
27-Apr-2018 	-0.001260 	-0.001860 	-0.000700 	-0.000060 	-0.000010 	-0.000170 	0.000230 	-0.003740 	-0.004090 	-0.001470
04-May-2018 	-0.002400 	-0.003460 	-0.000960 	-0.000820 	-0.000250 	-0.000150 	-0.000150 	-0.003280 	-0.001490 	-0.001600
11-May-2018 	0.001500 	0.002370 	-0.000090 	0.000280 	0.000500 	0.000180 	0.000300 	0.002990 	0.004150 	0.001340
18-May-2018 	-0.000730 	-0.000190 	-0.000620 	-0.002250 	0.000210 	0.000190 	-0.000810 	-0.000980 	-0.000020 	-0.002500
25-May-2018 	-0.002780 	-0.001190 	-0.006970 	-0.006560 	-0.000130 	-0.002400 	-0.002780 	-0.005950 	-0.005810 	-0.011900
01-Jun-2018 	-0.002500 	-0.003240 	-0.003070 	-0.001400 	-0.000740 	-0.001560 	-0.001120 	-0.002610 	-0.001000 	0.000970
08-Jun-2018 	-0.000070 	-0.000430 	0.003130 	0.000130 	-0.000070 	0.001980 	-0.000240 	0.002980 	0.005140 	-0.000280
15-Jun-2018 	0.000970 	0.000210 	0.002250 	0.002990 	0.000130 	0.000970 	0.001660 	0.002860 	0.004360 	0.004740
22-Jun-2018 	-0.003540 	-0.004840 	-0.001390 	-0.001690 	-0.000820 	-0.000610 	-0.000770 	-0.002290 	-0.002000 	-0.005550
29-Jun-2018 	-0.002130 	-0.001170 	-0.006730 	-0.004010 	-0.000320 	-0.002670 	-0.001580 	-0.007570 	-0.007840 	-0.009020
06-Jul-2018 	0.001490 	0.001960 	0.000260 	0.001030 	0.000470 	0.000380 	0.000660 	-0.000040 	-0.001070 	0.004960
13-Jul-2018 	0.003080 	0.003760 	0.002520 	0.002490 	0.001060 	0.001350 	0.001220 	0.004680 	0.005000 	0.005470
20-Jul-2018 	0.000700 	0.001090 	-0.001100 	0.000020 	0.000560 	-0.000310 	0.000300 	0.003270 	0.002320 	0.001400
27-Jul-2018 	0.004080 	0.005190 	0.001850 	0.002700 	0.001320 	0.001070 	0.001540 	0.006680 	0.005950 	0.004440
03-Aug-2018 	0.001010 	0.001170 	0.002690 	0.000610 	0.000930 	0.000670 	0.000570 	0.000580 	0.002000 	0.001110
10-Aug-2018 	-0.001820 	-0.002660 	0.000880 	-0.000890 	-0.000260 	0.000220 	-0.000280 	-0.005140 	-0.002820 	-0.002350
17-Aug-2018 	-0.000150 	0.000170 	0.000090 	-0.001320 	0.000080 	-0.000170 	-0.000320 	-0.001270 	0.000260 	-0.002280
24-Aug-2018 	-0.000500 	-0.000780 	0.000450 	-0.000220 	0.000140 	0.000320 	-0.000040 	0.001300 	0.001790 	0.003420
31-Aug-2018 	-0.000810 	-0.000680 	-0.000240 	-0.001590 	0.000100 	-0.000210 	-0.000570 	-0.000470 	0.000900 	-0.002860
07-Sep-2018 	0.000470 	0.000580 	-0.000880 	0.000280 	0.000170 	-0.000270 	0.000570 	0.001640 	0.001210 	0.001420
14-Sep-2018 	0.002920 	0.003590 	0.001050 	0.002620 	0.000880 	0.000460 	0.001330 	0.006410 	0.006840 	0.005200
21-Sep-2018 	0.002130 	0.002590 	0.000600 	0.001980 	0.000900 	0.000230 	0.000900 	0.004480 	0.002560 	0.004520
28-Sep-2018 	0.000640 	0.001160 	-0.000100 	-0.000480 	0.000540 	-0.000340 	0.000000 	0.000990 	0.000450 	-0.002460
05-Oct-2018 	0.000290 	0.000060 	0.001810 	0.000290 	-0.000190 	0.000470 	0.000030 	0.001030 	0.000130 	0.002300
12-Oct-2018 	-0.001970 	-0.002200 	-0.002010 	-0.001660 	-0.000830 	-0.001040 	-0.000790 	-0.006380 	-0.008060 	-0.006900
19-Oct-2018 	-0.000770 	-0.000470 	-0.002020 	-0.001790 	-0.000140 	-0.000820 	-0.001070 	0.000020 	0.001040 	-0.006610
26-Oct-2018 	-0.004100 	-0.004710 	-0.003490 	-0.003480 	-0.001080 	-0.001400 	-0.001790 	-0.011050 	-0.012760 	-0.008800
02-Nov-2018 	0.000580 	0.000210 	0.001890 	0.001270 	-0.000040 	0.001120 	0.000800 	0.006660 	0.007060 	0.008430
09-Nov-2018 	0.001440 	0.001980 	0.000650 	0.000880 	0.000370 	-0.000000 	0.000510 	0.000870 	0.000280 	0.000780
16-Nov-2018 	-0.007870 	-0.008660 	-0.012840 	-0.006940 	-0.002610 	-0.005010 	-0.003350 	-0.017010 	-0.018870 	-0.018440
23-Nov-2018 	-0.002630 	-0.002510 	-0.004460 	-0.002860 	-0.001200 	-0.001970 	-0.001470 	-0.004810 	-0.003910 	-0.006190
30-Nov-2018 	-0.002850 	-0.003480 	-0.002770 	-0.001890 	-0.001140 	-0.001400 	-0.001370 	0.000460 	0.002280 	-0.004070
07-Dec-2018 	-0.003880 	-0.004150 	-0.004210 	-0.003180 	-0.001610 	-0.002020 	-0.001600 	-0.006440 	-0.007840 	-0.007380
14-Dec-2018 	0.002800 	0.003150 	0.003610 	0.002680 	0.000660 	0.001630 	0.001460 	0.002630 	0.001570 	0.005640
21-Dec-2018 	-0.003020 	-0.004790 	0.001050 	-0.000110 	-0.000880 	0.000470 	0.000050 	-0.018960 	-0.028250 	-0.003670
28-Dec-2018 	-0.002310 	-0.003560 	-0.000100 	0.000010 	-0.000580 	-0.000010 	0.000020 	-0.002430 	-0.003100 	-0.000440
04-Jan-2019 	0.004680 	0.007600 	-0.000400 	-0.002170 	0.001810 	0.000180 	-0.001590 	0.031690 	0.049030 	-0.000470
11-Jan-2019 	0.003940 	0.005930 	0.002120 	0.000230 	0.002040 	0.001310 	0.000490 	0.017480 	0.020530 	0.014030
18-Jan-2019 	0.004730 	0.005180 	0.005710 	0.004110 	0.002270 	0.002670 	0.002380 	0.009970 	0.010430 	0.008250
25-Jan-2019 	0.002890 	0.003700 	0.001770 	0.001550 	0.002110 	0.000760 	0.001190 	-0.000440 	-0.002330 	-0.000880
01-Feb-2019 	0.003990 	0.004140 	0.005060 	0.003910 	0.001900 	0.002040 	0.002140 	0.004560 	0.004320 	0.004940
08-Feb-2019 	0.001220 	0.001110 	-0.001160 	0.002160 	0.000630 	-0.000370 	0.001140 	-0.000840 	-0.001110 	-0.000460
15-Feb-2019 	0.001490 	0.001360 	0.000770 	0.001880 	0.000760 	0.000460 	0.001400 	0.006210 	0.007300 	0.005110
22-Feb-2019 	0.000080 	-0.000200 	0.001340 	0.000410 	0.000530 	0.000660 	0.000570 	0.002210 	0.001960 	0.004180
01-Mar-2019 	0.003650 	0.003680 	0.005350 	0.003750 	0.001700 	0.003180 	0.002180 	0.008130 	0.007840 	0.010540
